backend,render_ms,frame_ms,render_fps,frame_fps
CUDA,1.4078,2.1061,710.328,474.811
CUDA,1.4994,2.194,666.933,455.789
CUDA,1.4265,2.1356,701.016,468.253
CUDA,1.3705,2.0738,729.661,482.207
CUDA,1.3788,2.0714,725.268,482.765
CUDA,1.464,2.1306,683.06,469.351
CUDA,1.391,2.0653,718.907,484.191
CUDA,1.2677,1.9287,788.83,518.484
CUDA,1.6013,2.5612,624.493,390.442
CUDA,1.1385,1.7876,878.349,559.409
CUDA,1.0486,1.6264,953.653,614.855
CUDA,1.2886,1.9339,776.036,517.09
CUDA,1.0472,1.6577,954.927,603.245
CUDA,1.2612,1.9402,792.896,515.411
CUDA,1.2393,1.9042,806.907,525.155
CUDA,1.4237,2.1219,702.395,471.276
CUDA,1.3745,2.1666,727.537,461.553
CUDA,1.4314,2.2519,698.617,444.069
CUDA,1.5931,2.5014,627.707,399.776
CUDA,1.1084,1.8086,902.201,552.914
CUDA,1.2116,1.8771,825.355,532.737
CUDA,1.4282,2.3195,700.182,431.127
CUDA,1.2881,2.1958,776.337,455.415
CUDA,1.2442,2.175,803.729,459.77
CUDA,1.4892,2.158,671.501,463.392
CUDA,1.4033,2.1578,712.606,463.435
CUDA,1.4411,2.1094,693.914,474.068
CUDA,1.0537,1.6623,949.037,601.576
CUDA,1.2622,1.9396,792.268,515.57
CUDA,1.2901,1.9927,775.134,501.832
CUDA,1.2839,2.0897,778.877,478.538
CUDA,1.5233,2.2907,656.47,436.548
CUDA,1.419,2.0829,704.722,480.1
CUDA,1.2834,1.9447,779.18,514.218
CUDA,1.0682,1.6789,936.154,595.628
CUDA,1.2617,1.9397,792.581,515.544
CUDA,1.2395,1.8891,806.777,529.353
CUDA,1.2755,1.932,784.006,517.598
CUDA,1.0436,1.6391,958.221,610.091
CUDA,1.5312,3.2628,653.083,306.485
CUDA,1.0827,1.829,923.617,546.747
CUDA,1.4205,2.1392,703.977,467.464
CUDA,1.3454,1.9656,743.273,508.75
CUDA,1.2671,1.9778,789.204,505.612
CUDA,1.4315,2.1339,698.568,468.626
CUDA,1.095,1.9451,913.242,514.112
CUDA,1.6794,2.5108,595.451,398.279
CUDA,1.4237,2.2163,702.395,451.202
CUDA,1.3473,2.3528,742.225,425.026
CUDA,1.4233,2.4785,702.593,403.47
CUDA,1.6847,2.8328,593.577,353.008
CUDA,1.2226,1.9249,817.929,519.508
CUDA,1.2728,2.0909,785.669,478.263
CUDA,1.5082,2.4102,663.042,414.903
CUDA,1.3658,2.1083,732.172,474.316
CUDA,1.292,1.9786,773.994,505.408
CUDA,1.2478,1.9705,801.411,507.485
CUDA,1.2663,1.9333,789.702,517.25
CUDA,1.2567,1.9155,795.735,522.057
CUDA,1.2527,1.9018,798.276,525.818
CUDA,1.2483,2.0524,801.089,487.234
CUDA,1.4521,2.1999,688.658,454.566
CUDA,1.2507,1.9149,799.552,522.22
CUDA,1.0389,1.6402,962.557,609.682
CUDA,1.0419,1.6336,959.785,612.145
CUDA,1.0405,1.6154,961.076,619.042
CUDA,1.0797,1.7631,926.183,567.183
CUDA,1.0592,1.8158,944.109,550.721
CUDA,1.2619,1.9933,792.456,501.681
CUDA,1.3285,2.0565,752.729,486.263
CUDA,1.3433,2.2655,744.435,441.404
CUDA,1.3152,2.3678,760.341,422.333
CUDA,1.0714,1.6816,933.358,594.672
CUDA,1.0532,1.6489,949.487,606.465
CUDA,1.0448,1.6235,957.121,615.953
CUDA,1.0697,1.6551,934.842,604.193
CUDA,1.0492,1.6264,953.107,614.855
CUDA,1.2038,1.9519,830.703,512.321
CUDA,1.1462,1.9193,872.448,521.023
CUDA,1.3425,2.0975,744.879,476.758
CUDA,1.4432,2.3097,692.905,432.957
CUDA,1.4786,2.2379,676.315,446.848
CUDA,1.3938,2.0991,717.463,476.395
CUDA,1.3962,2.096,716.23,477.099
CUDA,1.5294,2.2248,653.851,449.479
CUDA,1.2422,1.9103,805.023,523.478
CUDA,1.2521,2.0545,798.658,486.736
CUDA,1.2919,2.0255,774.054,493.705
CUDA,1.3081,1.9554,764.468,511.404
CUDA,1.0704,1.6705,934.23,598.623
CUDA,1.2795,1.9507,781.555,512.636
CUDA,1.2609,1.9105,793.084,523.423
CUDA,1.1674,1.7878,856.604,559.347
CUDA,1.0474,1.633,954.745,612.37
CUDA,1.0537,1.6383,949.037,610.389
CUDA,1.0698,1.9224,934.754,520.183
CUDA,1.4865,2.1964,672.721,455.29
CUDA,1.3159,1.9587,759.936,510.543
CUDA,1.0602,1.676,943.218,596.659
CUDA,1.2686,1.9261,788.271,519.184
CUDA,1.315,1.9949,760.456,501.278
CUDA,1.2717,1.9329,786.349,517.357
CUDA,1.2752,1.9339,784.191,517.09
CUDA,1.2461,1.9112,802.504,523.232
CUDA,1.0484,1.6383,953.834,610.389
CUDA,1.2932,3.1429,773.276,318.177
CUDA,1.4215,2.1192,703.482,471.876
CUDA,1.5675,2.3638,637.959,423.048
CUDA,1.5132,2.242,660.851,446.03
CUDA,1.2575,1.9485,795.229,513.215
CUDA,1.2907,1.9756,774.773,506.175
CUDA,1.3072,2.0051,764.994,498.728
CUDA,1.0797,1.6615,926.183,601.866
CUDA,1.2896,2.1676,775.434,461.34
CUDA,1.4563,2.1771,686.672,459.327
CUDA,1.4465,2.1147,691.324,472.88
CUDA,1.2957,1.9424,771.784,514.827
CUDA,1.2685,1.9052,788.333,524.879
CUDA,1.2561,2.006,796.115,498.505
CUDA,1.2739,2.0695,784.991,483.208
CUDA,1.6723,2.4399,597.979,409.853
CUDA,1.382,2.2128,723.589,451.916
CUDA,1.6863,2.3533,593.014,424.935
CUDA,1.3158,2.112,759.994,473.485
CUDA,1.2861,1.9737,777.544,506.663
CUDA,1.2416,1.9223,805.412,520.21
CUDA,1.4629,2.1926,683.574,456.08
CUDA,1.4009,2.1804,713.827,458.631
CUDA,1.3281,2.0344,752.955,491.545
CUDA,1.4819,2.2404,674.809,446.349
CUDA,1.2731,1.9644,785.484,509.061
CUDA,1.284,1.9579,778.816,510.751
CUDA,1.0443,1.6355,957.579,611.434
CUDA,1.2978,1.9585,770.535,510.595
CUDA,1.3513,2.0491,740.028,488.019
CUDA,1.2763,1.9996,783.515,500.1
CUDA,1.7471,2.5234,572.377,396.291
CUDA,1.8186,2.5203,549.874,396.778
CUDA,1.2994,2.022,769.586,494.56
CUDA,1.2497,1.9378,800.192,516.049
CUDA,1.0464,1.6571,955.657,603.464
CUDA,1.2628,1.9282,791.891,518.618
CUDA,1.2743,1.924,784.745,519.751
CUDA,1.0606,1.7882,942.862,559.222
CUDA,1.0157,1.626,984.543,615.006
CUDA,0.8768,2.4301,1140.51,411.506
CUDA,1.0489,1.6505,953.38,605.877
CUDA,1.0522,1.6379,950.39,610.538
CUDA,1.069,1.6655,935.454,600.42
CUDA,1.2624,1.8913,792.142,528.737
CUDA,1.2444,1.8861,803.6,530.195
CUDA,1.2391,1.8735,807.037,533.76
CUDA,1.249,1.9542,800.641,511.718
CUDA,1.4224,2.3444,703.037,426.548
CUDA,1.4426,2.1799,693.193,458.737
CUDA,1.3156,2.094,760.109,477.555
CUDA,1.6192,2.4529,617.589,407.681
CUDA,1.4378,2.3149,695.507,431.984
CUDA,1.3953,2.25,716.692,444.444
CUDA,1.418,2.2374,705.219,446.947
CUDA,1.5097,2.4745,662.383,404.122
CUDA,1.6361,3.0015,611.21,333.167
CUDA,1.3409,2.1108,745.768,473.754
CUDA,1.3393,2.1033,746.659,475.443
CUDA,1.3183,2.0234,758.553,494.218
CUDA,1.0654,1.6942,938.615,590.249
CUDA,1.29,1.99,775.194,502.513
CUDA,1.4145,2.2802,706.964,438.558
CUDA,1.3272,2.1085,753.466,474.271
CUDA,1.6859,2.8106,593.155,355.796
CUDA,1.3327,2.0401,750.356,490.172
CUDA,1.3386,2.0692,747.049,483.279
CUDA,1.3032,1.9983,767.342,500.425
CUDA,1.2526,2.0008,798.339,499.8
CUDA,1.3058,2.0314,765.814,492.271
CUDA,1.3901,2.1769,719.373,459.369
CUDA,1.667,2.8015,599.88,356.952
CUDA,1.3177,2.0675,758.898,483.676
CUDA,1.303,1.9968,767.46,500.801
CUDA,1.2845,1.9658,778.513,508.699
CUDA,1.0766,1.8696,928.85,534.874
CUDA,1.1261,1.8499,888.021,540.57
CUDA,1.3012,3.2925,768.521,303.721
CUDA,1.0105,6.7455,989.609,148.247
CUDA,1.423,2.2276,702.741,448.914
CUDA,1.5792,2.3518,633.232,425.206
CUDA,1.423,2.1573,702.741,463.542
CUDA,1.5428,2.3981,648.172,416.997
CUDA,1.55,2.3848,645.161,419.322
CUDA,1.9818,3.0513,504.592,327.729
CUDA,1.5836,2.5332,631.473,394.758
CUDA,1.602,2.4424,624.22,409.433
CUDA,1.3005,2.0061,768.935,498.48
CUDA,1.1632,1.8126,859.697,551.694
CUDA,1.2267,2.0405,815.195,490.076
CUDA,1.2899,2.5315,775.254,395.023
CUDA,0.9074,1.5785,1102.05,633.513
CUDA,1.2861,2.061,777.544,485.201
CUDA,0.9636,1.9949,1037.78,501.278
CUDA,1.0856,1.7511,921.15,571.07
CUDA,1.0545,1.6468,948.317,607.238
CUDA,1.0572,1.662,945.895,601.685
CUDA,1.1018,1.7335,907.606,576.868
CUDA,1.0552,2.0588,947.688,485.72
CUDA,1.2884,1.9837,776.156,504.108
CUDA,2.052,2.7266,487.329,366.757
CUDA,1.3615,2.1007,734.484,476.032
CUDA,0.9318,1.9473,1073.19,513.532
CUDA,1.2543,1.8997,797.257,526.399
CUDA,1.2397,1.8918,806.647,528.597
CUDA,1.2526,1.9185,798.339,521.241
CUDA,1.4514,2.2008,688.99,454.38
CUDA,1.3467,2.2907,742.556,436.548
CUDA,1.9937,2.8125,501.58,355.556
CUDA,1.5138,2.3324,660.589,428.743
CUDA,1.0868,2.1994,920.133,454.669
CUDA,1.3548,2.1009,738.116,475.986
CUDA,1.2754,1.9587,784.068,510.543
CUDA,1.334,2.4151,749.625,414.062
CUDA,0.9697,1.9796,1031.25,505.153
CUDA,2.0745,2.8348,482.044,352.759
CUDA,1.4847,2.2695,673.537,440.626
CUDA,1.3956,2.1137,716.538,473.104
CUDA,1.0693,1.9776,935.191,505.663
CUDA,1.0546,1.7281,948.227,578.67
CUDA,1.1082,1.8038,902.364,554.385
CUDA,1.6888,2.6719,592.136,374.266
CUDA,1.3899,2.3537,719.476,424.863
CUDA,1.3285,2.0604,752.729,485.343
CUDA,1.3252,2.0254,754.603,493.73
CUDA,1.3779,2.0946,725.742,477.418
CUDA,0.9674,2.0183,1033.7,495.467
CUDA,1.0795,1.7112,926.355,584.385
CUDA,1.2712,1.9503,786.658,512.742
CUDA,1.3505,2.3591,740.466,423.89
CUDA,1.3664,2.1195,731.85,471.809
CUDA,0.9588,1.9437,1042.97,514.483
CUDA,1.2427,1.9105,804.699,523.423
CUDA,1.261,1.923,793.021,520.021
CUDA,1.2808,1.9466,780.762,513.716
CUDA,0.9662,2.0439,1034.98,489.261
CUDA,1.0554,1.6479,947.508,606.833
CUDA,1.0677,1.7005,936.593,588.062
CUDA,1.1256,1.996,888.415,501.002
CUDA,2.1124,2.8895,473.395,346.081
CUDA,0.9919,2.1027,1008.17,475.579
CUDA,1.2985,1.9867,770.119,503.347
CUDA,1.0733,1.7695,931.706,565.131
CUDA,1.3378,2.0346,747.496,491.497
CUDA,1.2092,2.1413,826.993,467.006
CUDA,1.7222,2.6462,580.653,377.9
CUDA,1.6146,2.4429,619.348,409.35
CUDA,1.2501,2.2303,799.936,448.37
CUDA,1.4168,2.1178,705.816,472.188
CUDA,1.4473,2.1607,690.942,462.813
CUDA,1.4283,2.1253,700.133,470.522
CUDA,1.056,1.9034,946.97,525.376
CUDA,1.4387,2.2409,695.072,446.249
CUDA,1.5516,2.2814,644.496,438.327
CUDA,2.2478,2.8794,444.879,347.295
CUDA,1.16,2.1133,862.069,473.194
CUDA,1.4174,2.1256,705.517,470.455
CUDA,1.475,2.1732,677.966,460.151
CUDA,1.4131,2.1577,707.664,463.456
CUDA,0.9175,1.8824,1089.92,531.237
CUDA,1.2873,1.9777,776.82,505.638
CUDA,1.0812,1.8237,924.898,548.336
CUDA,0.9385,1.6137,1065.53,619.694
CUDA,1.2583,1.9085,794.723,523.972
CUDA,0.9962,1.9893,1003.81,502.689
CUDA,1.1009,1.9227,908.348,520.102
CUDA,1.286,1.9376,777.605,516.102
CUDA,1.2351,1.842,809.651,542.888
CUDA,1.0882,1.9512,918.949,512.505
CUDA,1.2822,1.9583,779.91,510.647
CUDA,0.8841,2.5773,1131.09,388.003
CUDA,1.4581,2.1749,685.824,459.791
CUDA,1.2127,2.1138,824.606,473.082
CUDA,1.3975,2.0836,715.563,479.939
CUDA,1.553,2.2584,643.915,442.791
CUDA,1.3978,2.0879,715.41,478.95
CUDA,1.0679,2.1454,936.417,466.114
CUDA,1.2947,2.0051,772.38,498.728
CUDA,2.113,2.7434,473.261,364.511
CUDA,1.162,1.8795,860.585,532.056
CUDA,1.1695,2.4829,855.066,402.755
CUDA,1.3363,2.0932,748.335,477.737
CUDA,1.265,1.9297,790.514,518.215
CUDA,1.3477,2.1013,742.005,475.896
CUDA,1.3489,2.7517,741.345,363.412
CUDA,1.4148,2.1638,706.814,462.15
CUDA,1.1978,1.8813,834.864,531.547
CUDA,1.3838,2.0592,722.648,485.625
CUDA,1.0559,1.9292,947.059,518.35
CUDA,1.2832,1.9861,779.302,503.499
CUDA,1.0489,1.6384,953.38,610.352
CUDA,1.0442,1.6128,957.671,620.04
CUDA,1.0889,1.7141,918.358,583.397
CUDA,1.8494,3.7883,540.716,263.971
CUDA,1.247,1.9704,801.925,507.511
CUDA,1.2894,2.1109,775.555,473.732
CUDA,1.2563,2.1621,795.988,462.513
CUDA,1.4032,2.0964,712.657,477.008
CUDA,1.411,2.0954,708.717,477.236
CUDA,1.5033,2.2557,665.203,443.321
CUDA,1.2994,2.1901,769.586,456.6
CUDA,2.045,2.6443,488.998,378.172
CUDA,1.2974,2.0034,770.772,499.151
CUDA,1.3273,1.9917,753.409,502.084
CUDA,1.2398,2.1182,806.582,472.099
CUDA,1.4051,2.088,711.693,478.927
CUDA,1.3892,2.0691,719.839,483.302
CUDA,1.426,2.2688,701.262,440.762
CUDA,1.0604,2.0179,943.04,495.565
CUDA,1.055,1.6523,947.867,605.217
CUDA,1.1381,1.7428,878.657,573.789
CUDA,1.0477,1.6347,954.472,611.733
CUDA,1.2893,2.054,775.615,486.855
CUDA,1.0886,1.9491,918.611,513.057
CUDA,1.0476,1.6249,954.563,615.422
CUDA,1.1531,1.8576,867.227,538.329
CUDA,1.1412,1.9347,876.271,516.876
CUDA,1.8995,2.8167,526.454,355.025
CUDA,1.3151,2.2746,760.398,439.638
CUDA,1.2828,1.9281,779.545,518.645
CUDA,1.2693,1.9685,787.836,508.001
CUDA,1.254,1.8905,797.448,528.961
CUDA,1.05,1.9144,952.381,522.357
CUDA,1.0467,1.6354,955.384,611.471
CUDA,1.1584,1.8376,863.26,544.188
CUDA,1.9994,3.3624,500.15,297.407
CUDA,0.9534,2.3602,1048.88,423.693
CUDA,1.4363,2.0985,696.233,476.531
CUDA,1.2542,1.897,797.321,527.148
CUDA,1.2669,1.9199,789.328,520.86
CUDA,1.041,1.9924,960.615,501.907
CUDA,1.2877,1.9916,776.578,502.109
CUDA,1.0809,1.813,925.155,551.572
CUDA,0.9631,2.1798,1038.31,458.758
CUDA,1.0985,1.9852,910.332,503.728
CUDA,1.2669,1.9163,789.328,521.839
CUDA,1.0481,1.6174,954.107,618.276
CUDA,1.0428,1.6189,958.957,617.703
CUDA,1.118,1.7738,894.454,563.761
CUDA,1.0633,1.95,940.468,512.821
CUDA,1.2875,1.9574,776.699,510.882
CUDA,1.2878,2.0794,776.518,480.908
CUDA,2.14,2.756,467.29,362.845
CUDA,1.071,1.9135,933.707,522.603
CUDA,1.2225,1.8628,817.996,536.826
CUDA,1.2537,1.8887,797.639,529.465
CUDA,1.2514,1.9594,799.105,510.36
CUDA,1.0691,1.909,935.366,523.834
CUDA,1.2997,1.9747,769.408,506.406
CUDA,1.4462,2.1519,691.467,464.706
CUDA,2.2292,2.9388,448.591,340.275
CUDA,1.1863,2.0996,842.957,476.281
CUDA,1.3955,2.1047,716.589,475.127
CUDA,1.3948,2.088,716.949,478.927
CUDA,1.2288,1.9538,813.802,511.823
CUDA,1.1958,1.8682,836.26,535.275
CUDA,1.1985,2.1528,834.376,464.511
CUDA,1.2913,2.0092,774.413,497.711
CUDA,1.0158,1.6297,984.446,613.61
CUDA,1.0864,1.733,920.471,577.034
CUDA,1.1381,1.9654,878.657,508.802
CUDA,1.0471,1.6342,955.019,611.92
CUDA,1.0499,1.6421,952.472,608.976
CUDA,1.042,1.6119,959.693,620.386
CUDA,1.0696,1.7318,934.929,577.434
CUDA,0.9239,2.0676,1082.37,483.653
CUDA,1.2729,1.9319,785.608,517.625
CUDA,2.2499,2.9192,444.464,342.56
CUDA,1.4245,2.0675,702.001,483.676
CUDA,1.0589,1.8697,944.376,534.845
CUDA,1.0518,1.6679,950.751,599.556
CUDA,1.0461,1.6337,955.932,612.107
CUDA,1.4125,2.1721,707.965,460.384
CUDA,1.294,2.0167,772.798,495.86
CUDA,1.0878,1.9326,919.287,517.438
CUDA,2.074,2.6521,482.16,377.06
CUDA,1.0517,1.6273,950.841,614.515
CUDA,1.1015,1.8242,907.853,548.185
CUDA,1.0592,2.0142,944.109,496.475
CUDA,1.3943,2.3698,717.206,421.977
CUDA,1.2588,2.0114,794.407,497.166
CUDA,1.3185,2.1453,758.438,466.135
CUDA,1.2445,2.3013,803.536,434.537
CUDA,1.6606,2.5361,602.192,394.306
CUDA,1.3968,2.102,715.922,475.737
CUDA,1.3508,2.0346,740.302,491.497
CUDA,1.089,1.9432,918.274,514.615
CUDA,1.3379,1.9958,747.44,501.052
CUDA,1.2464,1.9009,802.311,526.067
CUDA,1.2589,2.0626,794.344,484.825
CUDA,1.2413,2.7118,805.607,368.759
CUDA,1.4134,2.1198,707.514,471.743
CUDA,1.2272,1.9041,814.863,525.182
CUDA,1.3058,2.009,765.814,497.76
CUDA,1.1767,2.0449,849.834,489.021
CUDA,1.0483,1.6376,953.925,610.65
CUDA,1.043,1.6519,958.773,605.364
CUDA,1.3852,2.0915,721.917,478.126
CUDA,1.3925,2.0888,718.133,478.744
CUDA,2.2402,2.9056,446.389,344.163
CUDA,1.6539,2.3671,604.631,422.458
CUDA,1.4539,2.1335,687.805,468.713
CUDA,1.3947,2.0635,717,484.614
CUDA,1.2668,1.9078,789.391,524.164
CUDA,1.0449,1.6244,957.029,615.612
CUDA,1.0839,1.8489,922.594,540.862
CUDA,1.9131,3.1097,522.712,321.574
CUDA,1.4369,2.1525,695.943,464.576
CUDA,1.4445,2.1335,692.281,468.713
CUDA,1.4295,2.103,699.545,475.511
CUDA,1.2789,1.9295,781.922,518.269
CUDA,1.2613,1.8964,792.833,527.315
CUDA,1.0487,1.6331,953.562,612.332
CUDA,1.0591,1.7154,944.198,582.954
CUDA,1.8887,3.1099,529.465,321.554
CUDA,1.562,2.2474,640.205,444.959
CUDA,1.2528,1.9056,798.212,524.769
CUDA,1.589,2.2886,629.327,436.948
CUDA,1.4304,2.1393,699.105,467.443
CUDA,1.4727,2.2097,679.025,452.55
CUDA,1.3454,2.2903,743.273,436.624
CUDA,1.496,2.5713,668.449,388.908
CUDA,1.3166,2.0065,759.532,498.38
CUDA,1.0668,1.664,937.383,600.962
CUDA,1.2565,2.101,795.862,475.964
CUDA,1.2158,1.9892,822.504,502.715
CUDA,1.2461,1.9619,802.504,509.71
CUDA,1.2359,1.9621,809.127,509.658
CUDA,1.4795,2.362,675.904,423.37
CUDA,1.3034,1.9931,767.224,501.731
CUDA,1.2792,1.9039,781.739,525.238
CUDA,1.0943,1.7555,913.826,569.638
CUDA,1.3248,2.0372,754.831,490.87
CUDA,1.1467,1.9963,872.068,500.927
CUDA,1.3483,2.3865,741.675,419.024
CUDA,1.4419,2.1588,693.529,463.22
CUDA,1.603,2.3065,623.83,433.557
CUDA,1.3242,2.0908,755.173,478.286
CUDA,1.6774,2.3967,596.161,417.24
CUDA,1.5317,2.2683,652.869,440.859
CUDA,1.238,1.8612,807.754,537.288
CUDA,1.4101,2.1008,709.17,476.009
CUDA,1.3962,2.0717,716.23,482.695
CUDA,1.427,2.3452,700.771,426.403
CUDA,1.3265,2.0092,753.864,497.711
CUDA,2.1253,2.8755,470.522,347.766
CUDA,1.5464,2.2383,646.663,446.768
CUDA,1.4314,2.1261,698.617,470.345
CUDA,1.3908,2.0886,719.011,478.79
CUDA,1.4196,2.108,704.424,474.383
CUDA,1.3845,2.0843,722.282,479.777
CUDA,1.4809,2.1612,675.265,462.706
CUDA,1.3972,2.0956,715.717,477.19
CUDA,1.997,2.6904,500.751,371.692
CUDA,1.3841,2.1174,722.491,472.277
CUDA,1.4029,2.0832,712.809,480.031
CUDA,1.3862,2.0704,721.397,482.998
CUDA,1.4079,2.0881,710.278,478.904
CUDA,1.4196,2.1734,704.424,460.109
CUDA,1.3986,2.0839,715.001,479.87
CUDA,2.1928,2.8951,456.038,345.411
CUDA,1.4331,2.1062,697.788,474.789
CUDA,1.3909,2.0662,718.959,483.98
CUDA,1.3951,2.0743,716.794,482.09
CUDA,1.4016,2.081,713.47,480.538
CUDA,1.393,2.0792,717.875,480.954
CUDA,1.483,2.1581,674.309,463.371
CUDA,1.39,2.0785,719.424,481.116
CUDA,2.0258,2.6574,493.632,376.308
CUDA,1.0573,1.6528,945.805,605.034
CUDA,1.0459,1.6253,956.114,615.271
CUDA,1.0717,1.6608,933.097,602.119
CUDA,1.0485,1.6296,953.743,613.648
CUDA,1.04,1.6191,961.538,617.627
CUDA,1.2459,1.8763,802.633,532.964
CUDA,1.2305,1.8568,812.678,538.561
CUDA,1.3601,2.112,735.24,473.485
CUDA,1.9537,2.6746,511.849,373.888
CUDA,1.401,2.1012,713.776,475.919
CUDA,1.3924,2.0907,718.184,478.309
CUDA,1.3581,2.0488,736.323,488.091
CUDA,1.2656,1.9277,790.139,518.753
CUDA,1.2624,1.9053,792.142,524.852
CUDA,1.0589,1.7536,944.376,570.255
CUDA,0.8954,3.152,1116.82,317.259
CUDA,1.4776,2.193,676.773,455.996
CUDA,1.3716,2.0507,729.076,487.638
CUDA,1.2911,1.9453,774.533,514.06
CUDA,1.0495,1.6691,952.835,599.125
CUDA,1.0436,1.6184,958.221,617.894
CUDA,1.0808,1.7182,925.241,582.004
CUDA,1.1113,1.8187,899.847,549.843
CUDA,0.8854,3.5246,1129.43,283.72
CUDA,1.4397,2.1753,694.589,459.707
CUDA,1.382,2.0609,723.589,485.225
CUDA,1.4556,2.1585,687.002,463.285
CUDA,1.3898,2.0763,719.528,481.626
CUDA,1.3689,2.0892,730.514,478.652
CUDA,1.6902,2.5672,591.646,389.529
CUDA,1.3395,2.9107,746.547,343.56
CUDA,1.2351,1.8681,809.651,535.303
CUDA,1.4049,2.0766,711.794,481.556
CUDA,1.2779,1.9732,782.534,506.791
CUDA,1.2736,1.9507,785.176,512.636
CUDA,1.2603,1.9174,793.462,521.54
CUDA,1.3459,2.0538,742.997,486.902
CUDA,1.2586,1.9272,794.534,518.888
CUDA,1.3027,2.2016,767.636,454.215
CUDA,1.6083,2.2618,621.775,442.126
CUDA,1.058,1.6463,945.18,607.423
CUDA,1.0431,1.607,958.681,622.278
CUDA,1.2387,1.8621,807.298,537.028
CUDA,1.2271,1.8581,814.93,538.184
CUDA,1.2666,1.8981,789.515,526.843
CUDA,1.4296,2.2328,699.496,447.868
CUDA,1.0455,1.6549,956.48,604.266
CUDA,1.8905,2.5231,528.961,396.338
CUDA,1.343,2.0584,744.602,485.814
CUDA,1.0502,1.63,952.2,613.497
CUDA,1.0715,1.7387,933.271,575.142
CUDA,1.0485,1.644,953.743,608.273
CUDA,1.2387,1.8796,807.298,532.028
CUDA,1.0566,1.6466,946.432,607.312
CUDA,1.307,1.9011,765.111,526.011
CUDA,1.2561,1.9429,796.115,514.695
CUDA,2.0203,2.6858,494.976,372.329
CUDA,1.2621,1.8971,792.33,527.12
CUDA,1.0414,1.6167,960.246,618.544
CUDA,1.042,1.6105,959.693,620.925
CUDA,1.0718,1.674,933.01,597.372
CUDA,1.3107,1.9605,762.951,510.074
CUDA,1.0437,1.6185,958.13,617.856
CUDA,1.0465,1.6137,955.566,619.694
CUDA,1.0509,1.6126,951.565,620.117
CUDA,0.8727,2.2611,1145.87,442.263
CUDA,1.4769,2.1781,677.094,459.116
CUDA,1.4036,2.2299,712.454,448.451
CUDA,1.0969,1.7811,911.66,561.451
CUDA,1.053,1.6525,949.668,605.144
CUDA,1.2505,1.8827,799.68,531.152
CUDA,1.0438,1.6212,958.038,616.827
CUDA,1.0458,1.6224,956.206,616.371
CUDA,0.8795,3.556,1137.01,281.215
CUDA,1.2479,1.8907,801.346,528.905
CUDA,1.5359,2.2988,651.084,435.01
CUDA,1.3706,2.0807,729.607,480.608
CUDA,1.3974,2.0823,715.615,480.238
CUDA,1.4257,2.1082,701.41,474.338
CUDA,1.4671,2.1426,681.617,466.723
CUDA,1.3863,2.1742,721.345,459.939
CUDA,2.0494,2.8968,487.948,345.209
CUDA,1.3698,2.3067,730.034,433.52
CUDA,1.4441,2.1476,692.473,465.636
CUDA,1.3826,2.1269,723.275,470.168
CUDA,1.4435,2.1376,692.761,467.814
CUDA,1.1981,1.8674,834.655,535.504
CUDA,1.496,4.2826,668.449,233.503
CUDA,1.4,2.0951,714.286,477.304
CUDA,1.2128,1.8784,824.538,532.368
CUDA,1.3043,1.9889,766.695,502.791
CUDA,1.4123,2.1172,708.065,472.322
CUDA,1.4159,2.1143,706.265,472.97
CUDA,1.2122,1.9102,824.946,523.505
CUDA,1.4056,2.3193,711.44,431.165
CUDA,1.8774,2.5763,532.652,388.154
CUDA,1.3514,2.0444,739.973,489.141
CUDA,1.048,1.6561,954.199,603.828
CUDA,1.0623,1.6546,941.354,604.376
CUDA,1.0542,1.639,948.587,610.128
CUDA,1.0447,1.6153,957.213,619.08
CUDA,1.0557,1.6282,947.239,614.175
CUDA,1.0624,1.6788,941.265,595.664
CUDA,1.0456,1.6195,956.389,617.475
CUDA,0.8696,2.9504,1149.95,338.937
CUDA,1.0523,1.6675,950.299,599.7
CUDA,1.0657,1.6803,938.35,595.132
CUDA,1.2732,1.9407,785.423,515.278
CUDA,1.4267,2.1775,700.918,459.242
CUDA,1.3979,2.0807,715.359,480.608
CUDA,1.4191,2.1122,704.672,473.44
CUDA,1.4217,2.1287,703.383,469.77
CUDA,1.3198,1.9777,757.691,505.638
CUDA,1.3755,2.02,727.008,495.049
CUDA,1.0466,1.6304,955.475,613.346
CUDA,1.0437,1.6148,958.13,619.272
CUDA,1.0471,1.6127,955.019,620.078
CUDA,1.0454,1.6268,956.572,614.704
CUDA,1.0375,1.6041,963.855,623.403
CUDA,1.0411,1.6178,960.523,618.123
CUDA,1.2432,1.9841,804.376,504.007
CUDA,1.2425,1.9344,804.829,516.956
CUDA,2.0665,2.6439,483.91,378.229
CUDA,1.0453,1.6176,956.663,618.2
CUDA,1.2413,1.9173,805.607,521.567
CUDA,1.2516,1.8815,798.977,531.491
CUDA,1.3336,1.9841,749.85,504.007
CUDA,1.0425,1.6197,959.233,617.398
CUDA,1.0453,1.9352,956.663,516.742
CUDA,1.2408,1.9495,805.932,512.952
CUDA,2.0147,2.7673,496.352,361.363
CUDA,1.4995,2.2191,666.889,450.633
CUDA,1.4147,2.1197,706.864,471.765
CUDA,1.4121,2.1019,708.165,475.76
CUDA,1.4117,2.0937,708.366,477.623
CUDA,1.4677,2.1245,681.338,470.699
CUDA,1.2905,1.9344,774.893,516.956
